,slice,loss_g,loss_d,sensitivity,specificity,false_positive_rate,precision,dice_score,balanced_accuracy,smooth_dice_loss,mae,method
223,31,0.0,0.0,0.3274648,1.0,0.0,1.0,0.49336872,0.6637324,0.13031518,0.014921875,Majority Voting No T1c
224,32,0.0,0.0,0.51519537,0.99987954,0.000120438395,0.9916434,0.6780952,0.7575375,0.13031518,0.013203125,Majority Voting No T1c
225,33,0.0,0.0,0.4684466,1.0,0.0,1.0,0.6380165,0.7342233,0.13031518,0.017109375,Majority Voting No T1c
226,34,0.0,0.0,0.4834025,1.0,0.0,1.0,0.65174824,0.74170125,0.13031518,0.019453125,Majority Voting No T1c
227,35,0.0,0.0,0.4514563,0.9997537,0.00024626497,0.9893617,0.62,0.725605,0.13031518,0.02671875,Majority Voting No T1c
228,36,0.0,0.0,0.5858586,0.9958947,0.0041053286,0.8978328,0.7090465,0.7908766,0.13031518,0.027890624,Majority Voting No T1c
229,37,0.0,0.0,0.75417787,0.9958728,0.004127185,0.93453574,0.83472556,0.87502533,0.13031518,0.021640625,Majority Voting No T1c
230,38,0.0,0.0,0.80790395,0.99343246,0.006567518,0.9124294,0.85699123,0.9006682,0.13031518,0.021054687,Majority Voting No T1c
231,39,0.0,0.0,0.84433085,0.9954367,0.0045632888,0.9443867,0.8915604,0.9198838,0.13031518,0.017265625,Majority Voting No T1c
232,40,0.0,0.0,0.9144737,0.99601203,0.003987993,0.95730025,0.935397,0.9552429,0.13031518,0.01125,Majority Voting No T1c
233,41,0.0,0.0,0.88916665,0.9965086,0.0034913793,0.9634312,0.9248104,0.94283766,0.13031518,0.013554688,Majority Voting No T1c
234,42,0.0,0.0,0.87715083,0.9978356,0.0021644086,0.9776985,0.9246994,0.9374932,0.13031518,0.013945312,Majority Voting No T1c
235,43,0.0,0.0,0.8716137,0.9978311,0.002168915,0.9779736,0.9217355,0.93472236,0.13031518,0.014726562,Majority Voting No T1c
236,44,0.0,0.0,0.903695,0.99609643,0.0039035392,0.96232736,0.93209,0.94989574,0.13031518,0.013085937,Majority Voting No T1c
237,45,0.0,0.0,0.91478795,0.9943001,0.005699865,0.9481188,0.9311552,0.954544,0.13031518,0.013828125,Majority Voting No T1c
238,46,0.0,0.0,0.92797256,0.9943854,0.0056145545,0.94968796,0.9387047,0.961179,0.13031518,0.012421875,Majority Voting No T1c
239,47,0.0,0.0,0.92257816,0.9951258,0.0048742276,0.95574874,0.93887055,0.958852,0.13031518,0.012304688,Majority Voting No T1c
240,48,0.0,0.0,0.91043645,0.9914217,0.008578272,0.92411405,0.9172242,0.9509291,0.13031518,0.016914062,Majority Voting No T1c
241,49,0.0,0.0,0.9049962,0.9895461,0.010453872,0.9087799,0.90688413,0.94727117,0.13031518,0.019179687,Majority Voting No T1c
242,50,0.0,0.0,0.90185875,0.98756003,0.012439983,0.8948727,0.89835215,0.94470936,0.13031518,0.021445312,Majority Voting No T1c
243,51,0.0,0.0,0.90857345,0.9884155,0.011584536,0.9063165,0.9074436,0.94849443,0.13031518,0.020351563,Majority Voting No T1c
244,52,0.0,0.0,0.9173898,0.98917204,0.010827942,0.9148494,0.91611785,0.9532809,0.13031518,0.01890625,Majority Voting No T1c
245,53,0.0,0.0,0.92664474,0.99246454,0.007535461,0.9430867,0.9347934,0.9595546,0.13031518,0.015351563,Majority Voting No T1c
246,54,0.0,0.0,0.9175291,0.99502397,0.0049760086,0.96202105,0.93924844,0.95627654,0.13031518,0.014335938,Majority Voting No T1c
247,55,0.0,0.0,0.9270701,0.9943455,0.005654497,0.95819616,0.9423762,0.9607078,0.13031518,0.01390625,Majority Voting No T1c
248,56,0.0,0.0,0.93791366,0.99094844,0.009051589,0.93614346,0.9370277,0.96443105,0.13031518,0.015625,Majority Voting No T1c
249,57,0.0,0.0,0.93132645,0.9912989,0.008701084,0.93838865,0.9348442,0.96131265,0.13031518,0.016171874,Majority Voting No T1c
250,58,0.0,0.0,0.9518667,0.9934702,0.006529809,0.95481277,0.95333743,0.97266847,0.13031518,0.011796875,Majority Voting No T1c
251,59,0.0,0.0,0.9576376,0.9936064,0.0063936333,0.9558642,0.9567501,0.975622,0.13031518,0.0109375,Majority Voting No T1c
252,60,0.0,0.0,0.9674491,0.99067175,0.009328275,0.93666667,0.9518091,0.9790604,0.13031518,0.012226563,Majority Voting No T1c
253,61,0.0,0.0,0.9744979,0.9885144,0.011485554,0.92217195,0.9476131,0.98150617,0.13031518,0.013203125,Majority Voting No T1c
254,62,0.0,0.0,0.95386094,0.9893234,0.010676632,0.9253963,0.9394131,0.9715921,0.13031518,0.015,Majority Voting No T1c
255,63,0.0,0.0,0.9021074,0.98852503,0.011474975,0.91077554,0.90642077,0.9453162,0.13031518,0.02140625,Majority Voting No T1c
256,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
257,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
258,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
259,3,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
260,4,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
261,5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
262,6,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
263,7,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
264,8,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
265,9,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
266,10,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
267,11,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
268,12,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
269,13,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
270,14,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
271,15,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
272,16,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
273,17,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
274,18,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
275,19,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
276,20,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
277,21,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
278,22,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
279,23,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
280,24,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
281,25,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13470256,0.0,Majority Voting No T2
282,26,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.13470256,0.0019140625,Majority Voting No T2
283,27,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.13470256,0.005078125,Majority Voting No T2
284,28,0.0,0.0,0.13414635,1.0,0.0,1.0,0.23655914,0.56707317,0.13470256,0.008320313,Majority Voting No T2
285,29,0.0,0.0,0.058252428,1.0,0.0,1.0,0.110091746,0.5291262,0.13470256,0.011367188,Majority Voting No T2
286,30,0.0,0.0,0.21658987,1.0,0.0,1.0,0.3560606,0.6082949,0.13470256,0.01328125,Majority Voting No T2
287,31,0.0,0.0,0.2834507,0.99996006,3.9948867e-05,0.99382716,0.4410959,0.6417054,0.13470256,0.0159375,Majority Voting No T2
288,32,0.0,0.0,0.48335746,0.99967885,0.00032116906,0.9766082,0.6466602,0.74151814,0.13470256,0.014257813,Majority Voting No T2
289,33,0.0,0.0,0.46359223,1.0,0.0,1.0,0.63349915,0.73179615,0.13470256,0.017265625,Majority Voting No T2
290,34,0.0,0.0,0.5653527,0.99983764,0.00016236403,0.99271405,0.720423,0.78259516,0.13470256,0.016523438,Majority Voting No T2
291,35,0.0,0.0,0.50242716,0.99958956,0.00041044163,0.98415214,0.6652383,0.7510084,0.13470256,0.024414062,Majority Voting No T2
292,36,0.0,0.0,0.62154883,0.98959154,0.010408459,0.786201,0.69424593,0.8055702,0.13470256,0.031757813,Majority Voting No T2
293,37,0.0,0.0,0.8102426,0.9943567,0.0056432933,0.9181429,0.86082476,0.90229964,0.13470256,0.018984376,Majority Voting No T2
294,38,0.0,0.0,0.8214107,0.99313587,0.006864116,0.9101996,0.8635288,0.9072733,0.13470256,0.020273438,Majority Voting No T2
295,39,0.0,0.0,0.8624535,0.9949676,0.0050324122,0.9402229,0.8996607,0.9287106,0.13470256,0.016171874,Majority Voting No T2
296,40,0.0,0.0,0.895614,0.9945969,0.0054030875,0.9418819,0.91816545,0.9451055,0.13470256,0.01421875,Majority Voting No T2
297,41,0.0,0.0,0.9091667,0.995,0.005,0.9495213,0.9289059,0.95208335,0.13470256,0.013046875,Majority Voting No T2
298,42,0.0,0.0,0.9059624,0.99584436,0.0041556642,0.95932204,0.931879,0.95090336,0.13470256,0.012929687,Majority Voting No T2
299,43,0.0,0.0,0.92972124,0.99301606,0.0069839065,0.9363385,0.93301815,0.9613687,0.13470256,0.01328125,Majority Voting No T2
300,44,0.0,0.0,0.9284591,0.9901978,0.00980222,0.9126739,0.92049885,0.9593285,0.13470256,0.0159375,Majority Voting No T2
301,45,0.0,0.0,0.921666,0.9913414,0.008658574,0.923784,0.92272377,0.95650375,0.13470256,0.01578125,Majority Voting No T2
302,46,0.0,0.0,0.9325457,0.98929316,0.010706824,0.90865207,0.92044383,0.96091944,0.13470256,0.016523438,Majority Voting No T2
303,47,0.0,0.0,0.9355454,0.98646533,0.013534686,0.8874819,0.9108801,0.96100533,0.13470256,0.01875,Majority Voting No T2
304,48,0.0,0.0,0.92865276,0.9838885,0.016111474,0.8686546,0.8976522,0.95627064,0.13470256,0.021796875,Majority Voting No T2
305,49,0.0,0.0,0.9424678,0.9813137,0.018686296,0.8530319,0.8955224,0.96189076,0.13470256,0.022695312,Majority Voting No T2
306,50,0.0,0.0,0.9501859,0.97913575,0.020864252,0.8424522,0.8930818,0.9646608,0.13470256,0.02390625,Majority Voting No T2
307,51,0.0,0.0,0.95588756,0.9851244,0.014875598,0.8879709,0.92067844,0.970506,0.13470256,0.018085938,Majority Voting No T2
308,52,0.0,0.0,0.94862896,0.9838021,0.016197896,0.8813286,0.91374123,0.96621555,0.13470256,0.02015625,Majority Voting No T2
309,53,0.0,0.0,0.9506579,0.9884752,0.011524823,0.9174603,0.93376416,0.9695665,0.13470256,0.016015625,Majority Voting No T2
310,54,0.0,0.0,0.936934,0.99071443,0.009285587,0.9327109,0.9348177,0.9638242,0.13470256,0.01578125,Majority Voting No T2
311,55,0.0,0.0,0.96146494,0.988602,0.011398041,0.9218321,0.9412315,0.97503346,0.13470256,0.014726562,Majority Voting No T2
312,56,0.0,0.0,0.9776237,0.98439384,0.015606189,0.8986095,0.9364528,0.98100877,0.13470256,0.016445313,Majority Voting No T2
313,57,0.0,0.0,0.9711508,0.9882647,0.011735309,0.92172617,0.9457933,0.9797078,0.13470256,0.013867187,Majority Voting No T2
314,58,0.0,0.0,0.98364705,0.98747706,0.012522921,0.9192618,0.9503652,0.985562,0.13470256,0.013007812,Majority Voting No T2
315,59,0.0,0.0,0.98361164,0.9899401,0.010059913,0.9339401,0.9581325,0.9867759,0.13470256,0.010859375,Majority Voting No T2
316,60,0.0,0.0,0.97277,0.9894666,0.010533363,0.92942584,0.9506041,0.9811183,0.13470256,0.012617188,Majority Voting No T2
317,61,0.0,0.0,0.97258526,0.9886035,0.011396519,0.92258847,0.94692737,0.9805944,0.13470256,0.013359375,Majority Voting No T2
318,62,0.0,0.0,0.93784046,0.9905245,0.009475511,0.9321656,0.9349944,0.96418244,0.13470256,0.015898438,Majority Voting No T2
319,63,0.0,0.0,0.91536367,0.9877306,0.012269397,0.9064288,0.91087437,0.95154715,0.13470256,0.020585937,Majority Voting No T2
320,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
321,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
322,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
323,3,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
324,4,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
325,5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
326,6,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
327,7,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
328,8,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
329,9,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
330,10,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
331,11,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
332,12,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
333,13,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
334,14,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
335,15,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
336,16,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
337,17,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
338,18,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
339,19,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
340,20,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
341,21,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
342,22,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
343,23,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
344,24,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
345,25,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14283729,0.0,Majority Voting No Flair
346,26,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.14283729,0.0019140625,Majority Voting No Flair
347,27,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.14283729,0.005078125,Majority Voting No Flair
348,28,0.0,0.0,0.040650405,1.0,0.0,1.0,0.078125,0.5203252,0.14283729,0.00921875,Majority Voting No Flair
349,29,0.0,0.0,0.035598706,1.0,0.0,1.0,0.06875,0.5177994,0.14283729,0.011640625,Majority Voting No Flair
350,30,0.0,0.0,0.24654378,0.99996024,3.973615e-05,0.9907407,0.39483395,0.62325203,0.14283729,0.0128125,Majority Voting No Flair
351,31,0.0,0.0,0.29225352,0.9998402,0.00015979547,0.9764706,0.4498645,0.6460469,0.14283729,0.015859375,Majority Voting No Flair
352,32,0.0,0.0,0.5065123,0.9995584,0.00044160744,0.9695291,0.66539925,0.75303537,0.14283729,0.01375,Majority Voting No Flair
353,33,0.0,0.0,0.46116504,0.99983853,0.00016144656,0.9895833,0.62913907,0.73050183,0.14283729,0.0175,Majority Voting No Flair
354,34,0.0,0.0,0.5114108,1.0,0.0,1.0,0.676733,0.7557054,0.14283729,0.018398438,Majority Voting No Flair
355,35,0.0,0.0,0.4563107,0.99983585,0.00016417666,0.9929578,0.62527716,0.72807324,0.14283729,0.02640625,Majority Voting No Flair
356,36,0.0,0.0,0.47878787,0.99722165,0.0027783536,0.9138817,0.62836945,0.73800474,0.14283729,0.032851562,Majority Voting No Flair
357,37,0.0,0.0,0.6695418,0.99507266,0.004927353,0.9139073,0.7728687,0.8323072,0.14283729,0.028515626,Majority Voting No Flair
358,38,0.0,0.0,0.7148574,0.99042416,0.009575865,0.8634441,0.7821565,0.8526408,0.14283729,0.03109375,Majority Voting No Flair
359,39,0.0,0.0,0.77509296,0.99398667,0.006013306,0.9220564,0.84221154,0.88453984,0.14283729,0.024414062,Majority Voting No Flair
360,40,0.0,0.0,0.8710526,0.9962693,0.0037307031,0.95803183,0.91247416,0.933661,0.14283729,0.014882812,Majority Voting No Flair
361,41,0.0,0.0,0.86833334,0.99668103,0.0033189654,0.96436834,0.9138347,0.93250716,0.14283729,0.015351563,Majority Voting No Flair
362,42,0.0,0.0,0.8527411,0.9989611,0.0010389161,0.9888631,0.91577137,0.9258511,0.14283729,0.0153125,Majority Voting No Flair
363,43,0.0,0.0,0.86768746,0.9979612,0.0020387801,0.9791759,0.9200666,0.9328244,0.14283729,0.015,Majority Voting No Flair
364,44,0.0,0.0,0.9143082,0.99609643,0.0039035392,0.96274835,0.9379032,0.95520234,0.14283729,0.01203125,Majority Voting No Flair
365,45,0.0,0.0,0.91746277,0.99521387,0.0047861463,0.95619273,0.9364275,0.9563383,0.14283729,0.012734375,Majority Voting No Flair
366,46,0.0,0.0,0.9321646,0.99516886,0.0048311283,0.95658976,0.9442193,0.96366674,0.14283729,0.011289063,Majority Voting No Flair
367,47,0.0,0.0,0.92105263,0.9954304,0.004569588,0.9583333,0.93932325,0.9582415,0.14283729,0.0121875,Majority Voting No Flair
368,48,0.0,0.0,0.90056926,0.9915959,0.008404093,0.9247857,0.91251683,0.9460826,0.14283729,0.017773438,Majority Voting No Flair
369,49,0.0,0.0,0.9046177,0.9896768,0.0103231985,0.909783,0.907193,0.94714725,0.14283729,0.019101562,Majority Voting No Flair
370,50,0.0,0.0,0.89628255,0.98659974,0.013400262,0.8870493,0.89164203,0.9414411,0.14283729,0.022890626,Majority Voting No Flair
371,51,0.0,0.0,0.90288156,0.98960024,0.010399754,0.9145946,0.90870035,0.9462409,0.14283729,0.019921875,Majority Voting No Flair
372,52,0.0,0.0,0.9163485,0.98970026,0.010299749,0.91858035,0.91746306,0.9530244,0.14283729,0.018554688,Majority Voting No Flair
373,53,0.0,0.0,0.92532897,0.99281913,0.007180851,0.9455462,0.93532836,0.959074,0.14283729,0.015195313,Majority Voting No Flair
374,54,0.0,0.0,0.90071154,0.99622357,0.003776435,0.9703833,0.93425024,0.94846755,0.14283729,0.0153125,Majority Voting No Flair
375,55,0.0,0.0,0.9267516,0.99167407,0.008325913,0.939619,0.93314093,0.95921284,0.14283729,0.016289063,Majority Voting No Flair
376,56,0.0,0.0,0.93728334,0.98867434,0.011325634,0.9213135,0.9292298,0.96297884,0.14283729,0.017695313,Majority Voting No Flair
377,57,0.0,0.0,0.9306993,0.9905404,0.00945964,0.93333334,0.93201447,0.9606198,0.14283729,0.016914062,Majority Voting No Flair
378,58,0.0,0.0,0.950324,0.99190485,0.008095174,0.94449556,0.9474008,0.9711144,0.14283729,0.013359375,Majority Voting No Flair
379,59,0.0,0.0,0.9560915,0.992578,0.0074219797,0.9490485,0.95255697,0.9743348,0.14283729,0.01203125,Majority Voting No Flair
380,60,0.0,0.0,0.96400625,0.9901808,0.009819237,0.93333334,0.94842184,0.9770935,0.14283729,0.013085937,Majority Voting No Flair
381,61,0.0,0.0,0.963022,0.988648,0.011352001,0.92216116,0.94214875,0.975835,0.14283729,0.014492188,Majority Voting No Flair
382,62,0.0,0.0,0.9247036,0.990391,0.009608968,0.9303675,0.9275269,0.9575473,0.14283729,0.017617188,Majority Voting No Flair
383,63,0.0,0.0,0.89021075,0.9900256,0.009974402,0.9205624,0.9051322,0.9401182,0.14283729,0.021445312,Majority Voting No Flair
384,64,0.0,0.0,0.9228142,0.9963391,0.0036609033,0.9701975,0.94591284,0.95957667,0.13993597,0.012081188,Full Training
385,65,0.0,0.0,0.88434416,0.9967493,0.0032507468,0.97134006,0.9258029,0.9405467,0.13993597,0.015742386,Full Training
386,66,0.0,0.0,0.91043645,0.9964293,0.003570651,0.9669488,0.9378421,0.9534329,0.13993597,0.012409124,Full Training
387,67,0.0,0.0,0.93700475,0.9977466,0.0022534234,0.9784857,0.9572961,0.96737564,0.13993597,0.008228631,Full Training
388,68,0.0,0.0,0.94894147,0.9970678,0.002932172,0.971113,0.95989925,0.97300464,0.13993597,0.007499765,Full Training
389,69,0.0,0.0,0.96253854,0.99558526,0.004414727,0.95496285,0.9587357,0.9790619,0.13993597,0.0073649506,Full Training
390,70,0.0,0.0,0.9500431,0.9963914,0.0036085574,0.96331877,0.9566349,0.97321725,0.13993597,0.007796622,Full Training
391,71,0.0,0.0,0.9567822,0.9965181,0.003481924,0.965041,0.96089387,0.9766501,0.13993597,0.00705351,Full Training
392,72,0.0,0.0,0.92765075,0.9974132,0.0025867643,0.97381055,0.95017034,0.962532,0.13993597,0.009133457,Full Training
393,73,0.0,0.0,0.9291237,0.9972069,0.002793056,0.97082585,0.94951713,0.96316534,0.13993597,0.008980462,Full Training
394,74,0.0,0.0,0.9187638,0.9971288,0.0028712235,0.9688082,0.94312257,0.9579463,0.13993597,0.009815383,Full Training
395,75,0.0,0.0,0.91284615,0.997863,0.002137026,0.97573996,0.94324577,0.9553546,0.13993597,0.009488343,Full Training
396,76,0.0,0.0,0.9007126,0.99778676,0.0022132369,0.97330594,0.93560326,0.9492497,0.13993597,0.0101348255,Full Training
397,77,0.0,0.0,0.9639089,0.9959662,0.004033783,0.9475983,0.955684,0.97993755,0.13993597,0.00629713,Full Training
398,78,0.0,0.0,0.97865856,0.99545074,0.0045492486,0.9364061,0.9570662,0.98705465,0.13993597,0.0056750746,Full Training
399,79,0.0,0.0,0.95301586,0.9975442,0.0024557752,0.9621795,0.95757574,0.97528005,0.13993597,0.0051675965,Full Training
400,80,0.0,0.0,0.85832185,0.99739087,0.002609128,0.95194507,0.90271246,0.9278564,0.13993597,0.010512313,Full Training
401,81,0.0,0.0,0.7185771,0.9993425,0.00065748923,0.98270273,0.830137,0.8589598,0.13993597,0.014537798,Full Training
402,82,0.0,0.0,0.38830298,0.999715,0.0002850511,0.9830097,0.556701,0.69400895,0.13993597,0.025196219,Full Training
403,83,0.0,0.0,0.2560606,1.0,0.0,1.0,0.40772015,0.6280303,0.13993597,0.019156434,Full Training
404,84,0.0,0.0,0.07539683,1.0,0.0,1.0,0.1402214,0.5376984,0.13993597,0.018193766,Full Training
405,85,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.13993597,0.009375,Full Training
406,86,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.13993597,0.004765625,Full Training
407,87,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.13993597,0.00171875,Full Training
408,88,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.13993597,0.0001171875,Full Training
409,89,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.13993597,7.8125e-05,Full Training
410,90,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
411,91,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.13993597,0.000234375,Full Training
412,92,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
413,93,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
414,94,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
415,95,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
416,96,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
417,97,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
418,98,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
419,99,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
420,100,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
421,101,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
422,102,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
423,103,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
424,104,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
425,105,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
426,106,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
427,107,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
428,108,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
429,109,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
430,110,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
431,111,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
432,112,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
433,113,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
434,114,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
435,115,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
436,116,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
437,117,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
438,118,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
439,119,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
440,120,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
441,121,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
442,122,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
443,123,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.13993597,0.0,Full Training
